"Name","locality","Longitude","Latitude","Altitude","month","year","pet","pr","tas","tasmax","tasmin","X","pet_c","pet_scaled","pr_scaled","tas_scaled"
"Císarská rokle","Cr",14.13109,49.92955,270,12,1990,1437,21.67,-0.649999999999977,1.65000000000003,-2.84999999999997,6,7.21291768895824,-0.671520154064716,-0.680537883142951,-0.6560746065462
"Kodská stena","Ks",14.12305,49.93391,350,12,1990,1708,21.65,-0.649999999999977,1.65000000000003,-2.84999999999997,7,7.21112143707798,-0.648087329867853,-0.67268482597166,-0.632420816272246
"Radotánské údolí","Ru",14.312,49.99823,290,12,1990,1507,25.1,-0.449999999999989,1.95000000000005,-2.64999999999998,8,7.36458460102835,-0.62396197358353,-0.470898230618351,-0.632868565118824
"Haknovec","Hk",14.19022,49.93912,287,12,1991,1280,38.14,-0.649999999999977,2.15000000000003,-2.84999999999997,5,7.70569706569094,-0.289594943854206,0.616896612950806,-0.701917106149552
"Císarská rokle","Cr",14.13109,49.92955,270,12,1991,1510,38.86,-0.75,2.05000000000001,-2.84999999999997,6,7.54672678087846,-0.352155718698003,0.591343415134054,-0.701666231746878
"Kodská stena","Ks",14.12305,49.93391,350,12,1991,1813,38.52,-0.75,2.05000000000001,-2.94999999999999,7,7.65609374495038,-0.224222025043125,0.579875109364091,-0.678476328647322
"Radotánské údolí","Ru",14.312,49.99823,290,12,1991,1607,38.57,-0.649999999999977,2.25,-2.84999999999997,8,7.82009810811296,-0.209292474112425,0.502252914890884,-0.725538605011216
"Haknovec","Hk",14.19022,49.93912,287,12,1992,999,24.19,-0.75,2.35000000000002,-2.64999999999998,5,8.02169773227085,0.00926110935810375,-0.446553941674143,-0.747380931350403
"Císarská rokle","Cr",14.13109,49.92955,270,12,1992,1209,24.36,-0.849999999999966,2.25,-2.75,6,7.97652925903825,0.0590482571047846,-0.481505847519615,-0.747257856947531
"Kodská stena","Ks",14.12305,49.93391,350,12,1992,1468,24.11,-0.849999999999966,2.25,-2.75,7,7.97815509957105,0.0825625362282671,-0.490035303687964,-0.724531841022373
"Radotánské údolí","Ru",14.312,49.99823,290,12,1992,1241,26.75,-0.549999999999955,2.45000000000005,-2.54999999999995,8,7.99628406721519,-0.048904379492903,-0.351692633729692,-0.679203585065007
"Haknovec","Hk",14.19022,49.93912,287,12,1993,1935,50.83,3.25,5.75,0.350000000000023,5,9.65647875484685,1.55534710202769,1.5842935690935,1.0711720766832
"Císarská rokle","Cr",14.13109,49.92955,270,12,1993,2267,51.69,3.15000000000003,5.55000000000001,0.25,6,9.42113652780055,1.44114417924097,1.54063003857175,1.07640715107919
"Kodská stena","Ks",14.12305,49.93391,350,12,1993,2662,51.37,2.95000000000005,5.45000000000005,0.150000000000034,7,9.37705535250594,1.41510676794631,1.5339589960899,1.02557762923014
"Radotánské údolí","Ru",14.312,49.99823,290,12,1993,2391,51.56,3.05000000000001,5.65000000000003,0.25,8,9.55643098636951,1.37135063381659,1.44072606857796,0.988857132998147
"Haknovec","Hk",14.19022,49.93912,287,12,1994,1475,45.48,2.25,4.75,-0.349999999999966,5,8.90032976161778,0.84022296573174,1.17644694061727,0.616533824674796
"Císarská rokle","Cr",14.13109,49.92955,270,12,1994,1740,46.82,2.15000000000003,4.65000000000003,-0.449999999999989,6,8.83522296028515,0.880584385657002,1.18030066552876,0.620490899072509
"Kodská stena","Ks",14.12305,49.93391,350,12,1994,2082,46.63,2.15000000000003,4.65000000000003,-0.449999999999989,7,8.8361000179145,0.899811335541754,1.182024550714,0.657133530229606
"Radotánské údolí","Ru",14.312,49.99823,290,12,1994,1866,47.9,2.25,4.85000000000002,-0.449999999999989,8,9.11641434819611,0.970788463271713,1.17630638093403,0.618176973428548
"Haknovec","Hk",14.19022,49.93912,287,12,1995,1148,32.99,-1.75,0.350000000000023,-3.94999999999999,5,6.26992726817301,-1.64746706371931,0.224296587408262,-1.2020191833588
"Císarská rokle","Cr",14.13109,49.92955,270,12,1995,1133,34.73,-1.84999999999997,0.25,-4.04999999999995,6,6.20663842768884,-1.63425548954605,0.285766349288561,-1.20317410895421
"Kodská stena","Ks",14.12305,49.93391,350,12,1995,1368,34.41,-1.94999999999999,0.25,-4.04999999999995,7,6.20961076061811,-1.60209192892396,0.274716761158404,-1.23114247714811
"Radotánské údolí","Ru",14.312,49.99823,290,12,1995,1153,33.78,-1.64999999999998,0.550000000000011,-3.75,8,6.31516504389626,-1.57928442993897,0.156195454832292,-1.18888880447321
"Haknovec","Hk",14.19022,49.93912,287,12,1996,826,23.49,-4.54999999999995,-1.94999999999999,-7.64999999999998,5,6.46181177105013,-1.46599325284695,-0.499917051942062,-2.4750062889823
"Císarská rokle","Cr",14.13109,49.92955,270,12,1996,895,24.95,-4.64999999999998,-1.94999999999999,-7.75,6,6.51354082113775,-1.3406334403901,-0.437851980970259,-2.47973961457292
"Kodská stena","Ks",14.12305,49.93391,350,12,1996,1080,24.62,-4.64999999999998,-1.94999999999999,-7.64999999999998,7,6.45145421689043,-1.37172017657184,-0.452168939312076,-2.47464131127488
"Radotánské údolí","Ru",14.312,49.99823,290,12,1996,883,24.41,-4.25,-1.64999999999998,-7.25,8,6.51698966289037,-1.39555658776175,-0.5207478438627,-2.3935993230744
"Haknovec","Hk",14.19022,49.93912,287,12,1997,1295,38.83,1.65000000000003,3.95000000000005,-0.549999999999955,5,7.9058533909862,-0.10029809821577,0.66949739307204,0.343750873469772
"Císarská rokle","Cr",14.13109,49.92955,270,12,1997,1492,39.76,1.55000000000001,3.75,-0.549999999999955,6,7.55226193330335,-0.346860084541741,0.657934059022902,0.346941147868491
"Kodská stena","Ks",14.12305,49.93391,350,12,1997,1793,39.51,1.55000000000001,3.75,-0.649999999999977,7,7.68403483654326,-0.19760630290577,0.653380404917285,0.3808004559792
"Radotánské údolí","Ru",14.312,49.99823,290,12,1997,1580,43.39,1.75,3.95000000000005,-0.549999999999955,8,7.79082879279414,-0.235937331277688,0.850477749438361,0.386501873697553
"Haknovec","Hk",14.19022,49.93912,287,12,1998,1417,10.73,0.25,2.55000000000001,-1.84999999999997,5,7.67309807235799,-0.320425279092494,-1.47265031911155,-0.292742679342003
"Císarská rokle","Cr",14.13109,49.92955,270,12,1998,1665,11.42,0.150000000000034,2.45000000000005,-1.94999999999999,6,7.62224568649723,-0.279904682892745,-1.43893132743261,-0.291341604940851
"Kodská stena","Ks",14.12305,49.93391,350,12,1998,1985,11.5,0.0500000000000114,2.35000000000002,-2.04999999999995,7,7.57450689050616,-0.301938854420753,-1.42629972482512,-0.31003222964679
"Radotánské údolí","Ru",14.312,49.99823,290,12,1998,1776,10.81,0.25,2.55000000000001,-1.94999999999999,8,7.75455542422756,-0.268958217274911,-1.50329094549044,-0.308523425495435
"Haknovec","Hk",14.19022,49.93912,287,12,1999,1731,27.07,1.65000000000003,3.65000000000003,-0.649999999999977,5,7.73936518348857,-0.257753489489612,-0.227002859428992,0.343750873469772
"Císarská rokle","Cr",14.13109,49.92955,270,12,1999,2017,27.86,1.45000000000005,3.55000000000001,-0.849999999999966,6,7.81405972356148,-0.0963908627926194,-0.222542232396315,0.301349522667838
"Kodská stena","Ks",14.12305,49.93391,350,12,1999,2382,27.57,1.35000000000002,3.35000000000002,-0.949999999999989,7,7.60755548838311,-0.270457897594206,-0.233138008118213,0.288689431229073
"Radotánské údolí","Ru",14.312,49.99823,290,12,1999,2151,27.19,1.55000000000001,3.65000000000003,-0.75,8,7.8324364130393,-0.198060493834009,-0.319904474559383,0.29383183380516
"Haknovec","Hk",14.19022,49.93912,287,12,2000,1147,12.29,1.45000000000005,4.25,-0.75,5,9.13660097218259,1.06367528385917,-1.35372681622876,0.252823223068097
"Císarská rokle","Cr",14.13109,49.92955,270,12,2000,1379,12.75,1.35000000000002,4.15000000000003,-0.849999999999966,6,9.08565862698554,1.12018314802555,-1.34052515368576,0.25575789746716
"Kodská stena","Ks",14.12305,49.93391,350,12,2000,1668,12.63,1.35000000000002,4.15000000000003,-0.849999999999966,7,9.08509857279697,1.1369987885561,-1.34239974101188,0.288689431229073
"Radotánské údolí","Ru",14.312,49.99823,290,12,2000,1458,12.31,1.55000000000001,4.45000000000005,-0.649999999999977,8,9.31614635432738,1.1526113285055,-1.3949222210462,0.29383183380516
"Haknovec","Hk",14.19022,49.93912,287,12,2001,1207,39.85,-1.64999999999998,0.650000000000034,-4.34999999999997,5,6.98673955898751,-0.969545417396694,0.747255068033865,-1.15655535815795
"Císarská rokle","Cr",14.13109,49.92955,270,12,2001,1414,40.93,-1.75,0.550000000000011,-4.44999999999999,6,6.92953875322224,-0.942636657469532,0.744501896078405,-1.15758248375356
"Kodská stena","Ks",14.12305,49.93391,350,12,2001,1670,40.81,-1.84999999999997,0.450000000000045,-4.54999999999995,7,6.88319384948066,-0.960459862760918,0.749902510189157,-1.18508696477303
"Radotánské údolí","Ru",14.312,49.99823,290,12,2001,1500,41.54,-1.64999999999998,0.550000000000011,-4.44999999999999,8,6.88879472174287,-1.05708974702644,0.71682298929047,-1.18888880447321
"Haknovec","Hk",14.19022,49.93912,287,12,2002,978,41.62,-1.44999999999999,1.35000000000002,-3.54999999999995,5,7.18165295740317,-0.785207043686421,0.88218750399703,-1.06562770775628
"Císarská rokle","Cr",14.13109,49.92955,270,12,2002,1156,42.5,-1.44999999999999,1.35000000000002,-3.54999999999995,6,7.1728014183098,-0.709900505093978,0.860665574862286,-1.02080760815155
"Kodská stena","Ks",14.12305,49.93391,350,12,2002,1393,42,-1.44999999999999,1.35000000000002,-3.54999999999995,7,7.17835401967615,-0.679300443851855,0.838257360399563,-1.00086491527278
"Radotánské údolí","Ru",14.312,49.99823,290,12,2002,1183,48.83,-1.34999999999997,1.45000000000005,-3.44999999999999,8,7.08725466092332,-0.876424887774002,1.24349499008946,-1.04988374463461
"Haknovec","Hk",14.19022,49.93912,287,12,2003,1345,24.95,0.450000000000045,3.25,-2.04999999999995,5,8.76948629709361,0.716478412216909,-0.388616850526117,-0.201815028940303
"Císarská rokle","Cr",14.13109,49.92955,270,12,2003,1592,25.32,0.350000000000023,3.15000000000003,-2.14999999999998,6,8.71922975051105,0.769610458216073,-0.41047582737151,-0.20015835453952
"Kodská stena","Ks",14.12305,49.93391,350,12,2003,1906,24.88,0.350000000000023,3.15000000000003,-2.25,7,8.83100196068309,0.894955101694891,-0.432864518257702,-0.171865692521586
"Radotánské údolí","Ru",14.312,49.99823,290,12,2003,1705,27.33,0.650000000000034,3.45000000000005,-1.84999999999997,8,8.79448386016702,0.677724147374891,-0.309790060277921,-0.123183345710622
"Haknovec","Hk",14.19022,49.93912,287,12,2004,948,12.72,0.0500000000000114,2.85000000000002,-2.25,5,8.55488909802147,0.513524182280502,-1.32094661992132,-0.383670329743678
"Císarská rokle","Cr",14.13109,49.92955,270,12,2004,1124,13.33,-0.0499999999999545,2.75,-2.25,6,8.39421591301854,0.458660687195539,-1.29761118317961,-0.382524855342182
"Kodská stena","Ks",14.12305,49.93391,350,12,2004,1363,13.2,-0.0499999999999545,2.75,-2.25,7,8.39386354656017,0.47855209441845,-1.30007851023883,-0.35608774202184
"Radotánské údolí","Ru",14.312,49.99823,290,12,2004,1204,13.69,0.25,3.05000000000001,-2.04999999999995,8,8.60356529414055,0.503924457612389,-1.2952229945575,-0.308523425495435
"Haknovec","Hk",14.19022,49.93912,287,12,2005,1222,35.43,0.25,1.95000000000005,-2.44999999999999,5,7.0034663205826,-0.953726166103864,0.410305143199293,-0.292742679342003
"Císarská rokle","Cr",14.13109,49.92955,270,12,2005,1391,37.59,0.0500000000000114,1.75,-2.54999999999995,6,6.77603777644909,-1.08949530800357,0.497376617646457,-0.336933230141529
"Kodská stena","Ks",14.12305,49.93391,350,12,2005,1663,37.46,-0.0499999999999545,1.65000000000003,-2.64999999999998,7,6.7353756913841,-1.1012663523598,0.501172469680872,-0.35608774202184
"Radotánské údolí","Ru",14.312,49.99823,290,12,2005,1499,34.4,0.150000000000034,1.85000000000002,-2.54999999999995,8,6.95080822794874,-1.00063673481299,0.200987860935909,-0.354858445441618
"Haknovec","Hk",14.19022,49.93912,287,12,2006,1235,20.41,3.45000000000005,5.85000000000002,1.45000000000005,5,8.93825497825386,0.876090550074995,-0.734714737120904,1.1620997270849
"Císarská rokle","Cr",14.13109,49.92955,270,12,2006,1466,20.81,3.35000000000002,5.75,1.35000000000002,6,8.89267533296398,0.935550667298723,-0.744168942858962,1.16759040148052
"Kodská stena","Ks",14.12305,49.93391,350,12,2006,1774,20.91,3.25,5.75,1.35000000000002,7,8.8880626944424,0.949309192681039,-0.72762817820334,1.16374416635532
"Radotánské údolí","Ru",14.312,49.99823,290,12,2006,1559,21.57,3.45000000000005,6.05000000000001,1.45000000000005,8,9.2485770097417,1.09110064690516,-0.725925962143786,1.17419721278296
"Haknovec","Hk",14.19022,49.93912,287,12,2007,1105,15.01,0.150000000000034,2.95000000000005,-1.94999999999999,5,8.34852250615454,0.318354008028263,-1.14637301633056,-0.338206504542828
"Císarská rokle","Cr",14.13109,49.92955,270,12,2007,1310,15.2,0.150000000000034,2.75,-2.04999999999995,6,8.14532509836298,0.220539927712356,-1.15925062309945,-0.291341604940851
"Kodská stena","Ks",14.12305,49.93391,350,12,2007,1581,15.1,0.0500000000000114,2.75,-2.04999999999995,7,8.14458709284879,0.241099924544768,-1.15900774099532,-0.31003222964679
"Radotánské údolí","Ru",14.312,49.99823,290,12,2007,1391,15.84,0.25,3.05000000000001,-1.84999999999997,8,8.34907858948314,0.272256520655386,-1.13989448952077,-0.308523425495435
"Haknovec","Hk",14.19022,49.93912,287,12,2008,1231,33.58,1.45000000000005,3.55000000000001,-0.849999999999966,5,7.70590209232205,-0.289401040941153,0.269274066062651,0.252823223068097
"Císarská rokle","Cr",14.13109,49.92955,270,12,2008,1433,35.06,1.35000000000002,3.35000000000002,-0.849999999999966,6,7.3477191185754,-0.542551879987273,0.310182918714472,0.25575789746716
"Kodská stena","Ks",14.12305,49.93391,350,12,2008,1702,34.74,1.25,3.35000000000002,-0.949999999999989,7,7.47847520039569,-0.393415337072298,0.299218526342802,0.242633918853997
"Radotánské údolí","Ru",14.312,49.99823,290,12,2008,1518,35.95,1.55000000000001,3.65000000000003,-0.75,8,7.67416834446636,-0.342137320880122,0.312968876194953,0.29383183380516
"Haknovec","Hk",14.19022,49.93912,287,12,2009,1043,54.12,-0.25,2.25,-2.44999999999999,5,7.1609655842837,-0.804772023560455,1.83510018735272,-0.520061805346203
"Císarská rokle","Cr",14.13109,49.92955,270,12,2009,1196,55.52,-0.349999999999966,2.15000000000003,-2.64999999999998,6,7.21245744896766,-0.671960478454565,1.82401022312096,-0.519299730944191
"Kodská stena","Ks",14.12305,49.93391,350,12,2009,1440,55.56,-0.449999999999989,2.05000000000001,-2.64999999999998,7,7.05506941457269,-0.796737115298294,1.84505716615847,-0.540309791522119
"Radotánské údolí","Ru",14.312,49.99823,290,12,2009,1260,58.9,-0.25,2.15000000000003,-2.54999999999995,8,7.01161864551642,-0.94527893526758,1.97101036019176,-0.54019852522643
"Haknovec","Hk",14.19022,49.93912,287,12,2010,1123,52.53,-4.94999999999999,-2.64999999999998,-8.75,5,6.02107222979292,-1.88282047419532,1.71388969402988,-2.65686158978568
"Císarská rokle","Cr",14.13109,49.92955,270,12,2010,1046,54.91,-5.04999999999995,-2.75,-8.75,6,5.88992443643544,-1.93726456700268,1.77887656448518,-2.66210611537558
"Kodská stena","Ks",14.12305,49.93391,350,12,2010,1226,54.56,-5.04999999999995,-2.75,-8.84999999999997,7,5.94909716627898,-1.85024821218463,1.77080939287242,-2.65886336077514
"Radotánské údolí","Ru",14.312,49.99823,290,12,2010,1173,56.73,-5.04999999999995,-2.64999999999998,-9.14999999999998,8,6.17480717675212,-1.7070569890624,1.8142369388291,-2.76427948264397
"Haknovec","Hk",14.19022,49.93912,287,12,2011,1768,35.02,3.65000000000003,5.55000000000001,1.35000000000002,5,8.2289895999787,0.205306358618712,0.379049607185226,1.25302737748657
"Císarská rokle","Cr",14.13109,49.92955,270,12,2011,2078,36.68,3.55000000000001,5.45000000000005,1.15000000000003,6,8.30472091952977,0.373038339705616,0.430046077714399,1.25877365188185
"Kodská stena","Ks",14.12305,49.93391,350,12,2011,2465,36.93,3.45000000000005,5.35000000000002,1.05000000000001,7,8.25637139730567,0.347581805428065,0.461821149839263,1.25585519110547
"Radotánské údolí","Ru",14.312,49.99823,290,12,2011,2206,34.8,3.55000000000001,5.55000000000001,1.15000000000003,8,8.48744339316446,0.398214726053436,0.229886187454372,1.22053223272914
"Haknovec","Hk",14.19022,49.93912,287,12,2012,1178,47.54,0.450000000000045,2.95000000000005,-2.04999999999995,5,7.91883238492476,-0.0880232794784414,1.33348695083429,-0.201815028940303
"Císarská rokle","Cr",14.13109,49.92955,270,12,2012,1393,48.34,0.350000000000023,2.85000000000002,-2.25,6,7.97743781301296,0.0599174959426636,1.29276486409659,-0.20015835453952
"Kodská stena","Ks",14.12305,49.93391,350,12,2012,1674,48.3,0.25,2.75,-2.25,7,7.81821270566323,-0.0697930830961896,1.30601833210171,-0.217921204896663
"Radotánské údolí","Ru",14.312,49.99823,290,12,2012,1464,49.63,0.450000000000045,2.95000000000005,-2.14999999999998,8,7.96511844396867,-0.0772755105161114,1.30129164312638,-0.215853385603015
"Haknovec","Hk",14.19022,49.93912,287,12,2013,1259,5.73,2.05000000000001,4.75,-0.149999999999977,5,9.3761271348372,1.29020595667958,-1.85381539245383,0.525606174273122
"Císarská rokle","Cr",14.13109,49.92955,270,12,2013,1483,5.88,1.95000000000005,4.65000000000003,-0.25,6,9.33084236569978,1.35475724492968,-1.84883373537064,0.529307648671178
"Kodská stena","Ks",14.12305,49.93391,350,12,2013,1794,5.85,1.95000000000005,4.65000000000003,-0.25,7,9.32864859744599,1.36899615920491,-1.84579964389133,0.565022505479479
"Radotánské údolí","Ru",14.312,49.99823,290,12,2013,1598,6.16,2.15000000000003,4.95000000000005,-0.0499999999999545,8,9.55136956238752,1.36674304673832,-1.83923399126757,0.571841953482365
"Haknovec","Hk",14.19022,49.93912,287,12,2014,1635,23.48,3.05000000000001,4.95000000000005,0.950000000000045,5,7.93364112183967,-0.0740179904537365,-0.500679382088747,0.980244426281521
"Císarská rokle","Cr",14.13109,49.92955,270,12,2014,1916,24.69,2.95000000000005,4.85000000000002,0.850000000000023,6,7.87487029384478,-0.0382117001726344,-0.457089278093704,0.985223900677858
"Kodská stena","Ks",14.12305,49.93391,350,12,2014,2277,24.54,2.85000000000002,4.75,0.75,7,7.83587250618146,-0.052970964961256,-0.45810876117496,0.979522116855062
"Radotánské údolí","Ru",14.312,49.99823,290,12,2014,2040,25.3,2.95000000000005,4.95000000000005,0.950000000000045,8,7.86584269037313,-0.167649618885706,-0.45644906735912,0.942522113051964
"Haknovec","Hk",14.19022,49.93912,287,12,2015,1525,14.38,5.55000000000001,8.15000000000003,2.95000000000005,5,11.2871925760542,3.09758655930288,-1.19439981557169,2.11684005630252
"Císarská rokle","Cr",14.13109,49.92955,270,12,2015,1825,14.93,5.45000000000005,8.05000000000001,2.95000000000005,6,11.0869077883424,3.03483383883896,-1.1792278162661,2.12501453069456
