"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.71397146535331e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.93047915408324e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.56363320736755e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.11276254754152e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.90538246988237e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.90978076873815e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.09113536781838e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.58495595944054e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.06766760955717e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.61921301171065e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.10839310101331e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.63602384527161e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.4283760743938e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.96657878241347e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.58837977176474e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.37226813454734e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.16053938491997e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.63715474727739e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.42243808368198e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.47363076694039e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.77598091061346e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.5355907525389e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.11006253543535e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.795516748993e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.22581414189154e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.03196893384599e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.50081162286136e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.09319746830716e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.24868314691958e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.18476696838632e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.54280536872644e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.1503200280035e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.04821492955313e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.40742294448387e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.01318428793553e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",9.29208116426788e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.4398548468743e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",9.15880184402653e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",9.22887644067374e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.50904189682717e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",9.10857418708257e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",9.596851161663e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",0.000103203775810122,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",9.14479134858747e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.77045748430312e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.03324472844193e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.5523900543533e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.25376677346993e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.10390483487304e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.08106159105895e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.48360499801975e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.84937020217608e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.0126564896109e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.01462804551074e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.35682692535078e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.07278821163226e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.22233561596937e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.46177481138754e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.3643319829556e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.57734806530695e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.73205862554667e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.9595242751855e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.46483508368611e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.91825923584085e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.58146610177427e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.40639944110329e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.63637078920737e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.11415726470027e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.56572900670614e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.86015478298564e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.81361784097466e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.32953430062643e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.53367877595977e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.29879871386513e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.57280536179032e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.71830502393756e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.94842675175792e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",8.72240652636173e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.0253580743633e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.63952355353518e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.65175511279898e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",7.15059774380384e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.39712677857868e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.74083552010198e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.68767303055212e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.23981978283703e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.65879027080602e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",6.26831752712389e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.53649436246913e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.12157507373975e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.13377181458153e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.02224402680055e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.56493792934375e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.6425242953235e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.54138645393973e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.50268315248225e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.00999103154913e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.91299070578908e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.98803804691425e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.17624387778373e-05,1,2.8,3,12,0,0,1,37,0.000243549915883552
