"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge"
"SCarbDist",1,6,"SCD1.6.7",1950,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2018,68,">three","PD","SD",NA,2,0,0
"SCarbDist",1,6,"SCD1.6.8",1950,3.58351893845611,NA,0,NA,NA,"0",3.58351893845611,2018,68,">three","PD","SD",NA,2,0,0
"SCarbDist",1,8,"SCD1.8.1",1950,5.29831736654804,5.89440283426485,1,2,4,"1",NA,2018,68,">three","PD","SR","LR",1,1,1
"SCarbDist",1,10,"SCD1.10.1",1950,6.82219739062049,6.91075078796194,1,4,5,"1",NA,2018,68,">three","PD","LR","LR",12,7,7
"SCarbDist",1,10,"SCD1.10.14",1950,6.65929391968364,7.02108396428914,1,5,5,"1",NA,2018,68,">three","PD","LR","LR",12,7,7
"SCarbDist",1,10,"SCD1.10.19",1950,6.17378610390194,5.39816270151775,1,3,8,"1",NA,2018,68,">three","PD","LR","SR",12,7,7
"SCarbDist",1,10,"SCD1.10.20",1950,7.32514895795557,NA,1,8,7,"0",NA,2018,68,">three","PD","LR",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.21",1950,5.98141421125448,NA,1,1,5,"0",NA,2018,68,">three","PD","LR",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.22",1950,4.78749174278205,NA,1,2,4,"0",NA,2018,68,">three","PD","SR",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.23",1950,4.34380542185368,NA,1,1,3,"0",NA,2018,68,">three","PD","SR",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.28",1950,5.2040066870768,5.02388052084628,0,NA,NA,"1",NA,2018,68,">three","PD","J","SR",12,7,7
"SCarbDist",1,10,"SCD1.10.34",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2018,68,">three","PD","SD",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.35",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.36",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2018,68,">three","PD","SD",NA,12,7,7
"SCarbDist",1,10,"SCD1.10.37",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2018,68,">three","PD","SD",NA,12,7,7
"SCarbDist",2,1,"SCD2.1.1",1950,5.98896141688986,NA,1,1,5,"0",NA,2018,68,">three","PD","LR",NA,7,4,4
"SCarbDist",2,1,"SCD2.1.2",1950,5.88610403145016,6.32435896238131,1,1,1,"1",NA,2018,68,">three","PD","LR","LR",7,4,4
"SCarbDist",2,1,"SCD2.1.3",1950,6.41673228251233,6.23441072571837,1,4,5,"1",NA,2018,68,">three","PD","LR","LR",7,4,4
"SCarbDist",2,1,"SCD2.1.8",1950,6.06842558824411,NA,1,1,5,"0",NA,2018,68,">three","PD","LR",NA,7,4,4
"SCarbDist",2,1,"SCD2.1.12",1950,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2018,68,">three","PD","SD",NA,7,4,4
"SCarbDist",2,1,"SCD2.1.13",1950,3.80666248977032,NA,0,NA,NA,"0",3.80666248977032,2018,68,">three","PD","SD",NA,7,4,4
"SCarbDist",2,1,"SCD2.1.14",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2018,68,">three","PD","SD",NA,7,4,4
"SCarbDist",2,2,"SCD2.2.1",1950,5.04985600724954,NA,0,NA,NA,"0",NA,2018,68,">three","PD","SR",NA,10,6,7
"SCarbDist",2,2,"SCD2.2.2",1950,6.14846829591765,NA,1,2,7,"0",NA,2018,68,">three","PD","LR",NA,10,6,7
"SCarbDist",2,2,"SCD2.2.3",1950,6.5792512120101,5.74300318780948,1,2,6,"1",NA,2018,68,">three","PD","LR","LR",10,6,7
"SCarbDist",2,2,"SCD2.2.4",1950,6.75110146893676,NA,1,4,3,"0",NA,2018,68,">three","PD","LR",NA,10,6,7
"SCarbDist",2,2,"SCD2.2.8",1950,7.01481435127554,NA,1,4,3,"0",NA,2018,68,">three","PD","LR",NA,10,6,7
"SCarbDist",2,2,"SCD2.2.9",1950,4.51085950651685,5.54126354515843,0,NA,NA,"1",NA,2018,68,">three","PD",NA,"LR",10,6,7
"SCarbDist",2,2,"SCD2.2.10",1950,5.56068163101553,5.77765232322266,1,1,1,"1",NA,2018,68,">three","PD","LR","LR",10,6,7
"SCarbDist",2,2,"SCD2.2.11",1950,4.34380542185368,6.14203740558736,0,NA,NA,"1",NA,2018,68,">three","PD","J","LR",10,6,7
"SCarbDist",2,2,"SCD2.2.13",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,10,6,7
"SCarbDist",2,2,"SCD2.2.14",1950,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2018,68,">three","PD","SD",NA,10,6,7
"SCarbDist",2,3,"SCD2.3.1",1950,6.25382881157547,6.05208916892442,1,2,4,"1",NA,2018,68,">three","PD","LR","LR",6,4,4
"SCarbDist",2,3,"SCD2.3.2",1950,5.66296048013595,6.16541785423142,1,1,6,"1",NA,2018,68,">three","PD","LR","LR",6,4,4
"SCarbDist",2,3,"SCD2.3.3",1950,6.20657592672493,6.20657592672493,1,3,6,"1",NA,2018,68,">three","PD","LR","LR",6,4,4
"SCarbDist",2,3,"SCD2.3.4",1950,5.17048399503815,NA,1,1,2,"0",NA,2018,68,">three","PD","SR",NA,6,4,4
"SCarbDist",2,3,"SCD2.3.8",1950,4.34380542185368,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,6,4,4
"SCarbDist",2,3,"SCD2.3.9",1950,3.98898404656427,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,6,4,4
"SCarbDist",2,4,"SCD2.4.2",1950,5.99146454710798,5.63478960316925,1,2,4,"1",NA,2018,68,">three","PD","LR","LR",4,1,1
"SCarbDist",2,4,"SCD2.4.3",1950,3.17805383034795,4.60517018598809,0,NA,NA,"1",NA,2018,68,">three","PD","J","SR",4,1,1
"SCarbDist",2,4,"SCD2.4.4",1950,4.00733318523247,4.24849524204936,0,NA,NA,"1",NA,2018,68,">three","PD","J","SR",4,1,1
"SCarbDist",2,4,"SCD2.4.5",1950,2.30258509299405,NA,0,NA,NA,"0",2.30258509299405,2018,68,">three","PD","SD",NA,4,1,1
"SCarbDist",2,5,"SCD2.5.1",1950,6.21460809842219,6.20253551718792,1,2,4,"1",NA,2018,68,">three","PD","LR","LR",7,3,4
"SCarbDist",2,5,"SCD2.5.3",1950,6.71901315438526,6.35262939631957,1,4,5,"1",NA,2018,68,">three","PD","LR","LR",7,3,4
"SCarbDist",2,5,"SCD2.5.4",1950,5.98141421125448,5.7037824746562,1,2,3,"1",NA,2018,68,">three","PD","LR","LR",7,3,4
"SCarbDist",2,5,"SCD2.5.13",1950,5.17048399503815,5.48063892334199,0,NA,NA,"1",NA,2018,68,">three","PD","J","SR",7,3,4
"SCarbDist",2,5,"SCD2.5.15",1950,4.18965474202643,4.79579054559674,0,NA,NA,"1",NA,2018,68,">three","PD",NA,NA,7,3,4
"SCarbDist",2,5,"SCD2.5.16",1950,2.89037175789616,3.55534806148941,0,NA,NA,"1",2.89037175789616,2018,68,">three","PD","SD","J",7,3,4
"SCarbDist",2,5,"SCD2.5.17",1950,2.99573227355399,NA,0,NA,NA,"0",2.99573227355399,2018,68,">three","PD","SD",NA,7,3,4
"SCarbDist",2,6,"SCD2.6.2",1950,6.06842558824411,4.56434819146784,1,3,3,"1",NA,2018,68,">three","PD","LR","SR",10,9,8
"SCarbDist",2,6,"SCD2.6.3",1950,5.42934562895444,6.04025471127741,1,1,5,"1",NA,2018,68,">three","PD","SR","LR",10,9,8
"SCarbDist",2,6,"SCD2.6.4",1950,6.29156913955832,6.10479323241498,1,2,4,"1",NA,2018,68,">three","PD","LR","LR",10,9,8
"SCarbDist",2,6,"SCD2.6.6",1950,6.35610766069589,6.13556489108174,1,3,6,"1",NA,2018,68,">three","PD","LR","LR",10,9,8
"SCarbDist",2,6,"SCD2.6.7",1950,6.46146817635372,6.03068526026126,1,3,3,"1",NA,2018,68,">three","PD","LR","LR",10,9,8
"SCarbDist",2,6,"SCD2.6.8",1950,4.88280192258637,3.98898404656427,1,2,2,"1",NA,2018,68,">three","PD","SR","SR",10,9,8
"SCarbDist",2,6,"SCD2.6.10",1950,5.59842195899838,NA,1,1,9,"0",NA,2018,68,">three","PD","LR",NA,10,9,8
"SCarbDist",2,6,"SCD2.6.12",1950,4.43081679884331,NA,1,1,7,"0",NA,2018,68,">three","PD","SR",NA,10,9,8
"SCarbDist",2,6,"SCD2.6.13",1950,4.78749174278205,NA,1,1,3,"0",NA,2018,68,">three","PD","SR",NA,10,9,8
"SCarbDist",2,6,"SCD2.6.15",1950,3.58351893845611,4.59511985013459,0,NA,NA,"1",NA,2018,68,">three","PD","J","SR",10,9,8
"SCarbDist",2,7,"SCD2.7.1",1950,6.54678541076052,6.60934924316738,1,4,4,"1",NA,2018,68,">three","PD","LR","LR",19,9,9
"SCarbDist",2,7,"SCD2.7.3",1950,4.43081679884331,5.48063892334199,0,NA,NA,"1",NA,2018,68,">three","PD","SR","SR",19,9,9
"SCarbDist",2,7,"SCD2.7.4",1950,6.44571981938558,NA,1,3,4,"0",NA,2018,68,">three","PD","LR",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.7",1950,6.10479323241498,5.39362754635236,1,2,3,"1",NA,2018,68,">three","PD","LR","SR",19,9,9
"SCarbDist",2,7,"SCD2.7.8",1950,5.47227067367148,5.95064255258773,1,1,6,"1",NA,2018,68,">three","PD","SR","LR",19,9,9
"SCarbDist",2,7,"SCD2.7.9",1950,5.96870755998537,6.04025471127741,1,2,6,"1",NA,2018,68,">three","PD","LR","LR",19,9,9
"SCarbDist",2,7,"SCD2.7.28",1950,6.32793678372919,5.88610403145016,1,4,3,"1",NA,2018,68,">three","PD","LR","LR",19,9,9
"SCarbDist",2,7,"SCD2.7.29",1950,4.71849887129509,5.65599181081985,0,NA,NA,"1",NA,2018,68,">three","PD","SR","LR",19,9,9
"SCarbDist",2,7,"SCD2.7.33",1950,2.77258872223978,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.34",1950,4.51085950651685,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.35",1950,3.80666248977032,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.36",1950,2.89037175789616,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.37",1950,4.35670882668959,NA,0,NA,NA,"0",NA,2018,68,">three","PD","J",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.38",1950,6.3456363608286,6.03068526026126,1,4,3,"1",NA,2018,68,">three","PD","LR","LR",19,9,9
"SCarbDist",2,7,"SCD2.7.39",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.40",1950,2.30258509299405,NA,0,NA,NA,"0",2.30258509299405,2018,68,">three","PD","SD",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.41",1950,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2018,68,">three","PD","SD",NA,19,9,9
"SCarbDist",2,7,"SCD2.7.42",1950,4.00733318523247,NA,0,NA,NA,"0",NA,2018,68,">three","PD",NA,NA,19,9,9
"SCarbDist",2,7,"SCD2.7.43",1950,4.49980967033027,NA,0,NA,NA,"0",NA,2018,68,">three","PD",NA,NA,19,9,9
"SCarbDist",2,8,"SCD2.8.2",1950,6.32793678372919,5.12396397940326,1,2,5,"1",NA,2018,68,">three","PD","LR","SR",3,3,3
"SCarbDist",2,8,"SCD2.8.4",1950,6.03548143252476,5.98141421125448,1,2,6,"1",NA,2018,68,">three","PD","LR","LR",3,3,3
"SCarbDist",2,8,"SCD2.8.5",1950,5.66642668811243,6.36302810354046,1,2,2,"1",NA,2018,68,">three","PD","LR","LR",3,3,3
"SCarbDist",2,9,"SCD2.9.10",1950,7.49886973397693,NA,1,4,5,"0",NA,2018,68,">three","PD","LR",NA,3,1,2
"SCarbDist",2,9,"SCD2.9.11",1950,5.07517381523383,4.43081679884331,0,NA,NA,"1",NA,2018,68,">three","PD",NA,"SR",3,1,2
"SCarbDist",2,9,"SCD2.9.12",1950,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2018,68,">three","PD","SD",NA,3,1,2
"SCarbDist",3,6,"SCD3.6.1",1950,6.49223983502047,6.37842618365159,1,3,5,"1",NA,2018,68,">three","PD","LR","LR",6,5,6
"SCarbDist",3,6,"SCD3.6.2",1950,7.4730690880322,NA,1,6,5,"0",NA,2018,68,">three","PD","LR",NA,6,5,6
"SCarbDist",3,6,"SCD3.6.3",1950,6.44571981938558,6.76849321164863,1,1,2,"1",NA,2018,68,">three","PD","LR","LR",6,5,6
"SCarbDist",3,6,"SCD3.6.6",1950,6.80239476332431,NA,1,5,4,"0",NA,2018,68,">three","PD","LR",NA,6,5,6
"SCarbDist",3,6,"SCD3.6.7",1950,6.35610766069589,6.35610766069589,1,2,10,"1",NA,2018,68,">three","PD","LR","LR",6,5,6
"SCarbDist",3,6,"SCD3.6.8",1950,4.85203026391962,NA,0,NA,NA,"0",NA,2018,68,">three","PD",NA,NA,6,5,6
"SCarbDist",3,7,"SCD3.7.2",1950,5.92425579741453,4.78749174278205,0,NA,NA,"1",NA,2018,68,">three","PD","LR","SR",2,1,2
"SCarbDist",3,7,"SCD3.7.3",1950,6.02586597382531,6.5792512120101,0,NA,NA,"1",NA,2018,68,">three","PD",NA,NA,2,1,2
"SCarbDist",3,8,"SCD3.8.2",1950,6.08677472691231,5.99146454710798,1,1,1,"1",NA,2018,68,">three","PD","LR","LR",9,2,4
"SCarbDist",3,8,"SCD3.8.6",1950,6.75809450442773,NA,1,3,8,"0",NA,2018,68,">three","PD","LR",NA,9,2,4
"SCarbDist",3,8,"SCD3.8.8",1950,4.43081679884331,5.8348107370626,0,NA,NA,"1",NA,2018,68,">three","PD","J","LR",9,2,4
"SCarbDist",3,8,"SCD3.8.9",1950,5.10594547390058,6.04025471127741,0,NA,NA,"1",NA,2018,68,">three","PD","J","LR",9,2,4
"SCarbDist",3,8,"SCD3.8.11",1950,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2018,68,">three","PD","SD",NA,9,2,4
"SCarbDist",3,8,"SCD3.8.12",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2018,68,">three","PD","SD",NA,9,2,4
"SCarbDist",3,8,"SCD3.8.13",1950,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2018,68,">three","PD","SD",NA,9,2,4
"SCarbDist",3,8,"SCD3.8.14",1950,2.63905732961526,NA,0,NA,NA,"0",2.63905732961526,2018,68,">three","PD","SD",NA,9,2,4
"SCarbDist",3,8,"SCD3.8.15",1950,4.71849887129509,5.33753807970132,0,NA,NA,"1",NA,2018,68,">three","PD",NA,"SR",9,2,4
"SCarbDist",3,9,"SCD3.9.10",1950,6.13988455222626,NA,1,2,6,"0",NA,2018,68,">three","PD","LR",NA,4,2,4
"SCarbDist",3,9,"SCD3.9.16",1950,4.60517018598809,5.37527840768417,0,NA,NA,"1",NA,2018,68,">three","PD",NA,"SR",4,2,4
"SCarbDist",3,9,"SCD3.9.17",1950,5.31811999384422,6.38856140554563,0,NA,NA,"1",NA,2018,68,">three","PD",NA,"LR",4,2,4
"SCarbDist",3,9,"SCD3.9.18",1950,7.00124562206948,NA,1,3,5,"0",NA,2018,68,">three","PD","LR",NA,4,2,4
"SCarbDist",3,10,"SCD3.10.3",1950,6.04025471127741,NA,1,3,6,"0",NA,2018,68,">three","PD","LR",NA,5,3,3
"SCarbDist",3,10,"SCD3.10.6",1950,6.60123011872888,NA,1,3,5,"0",NA,2018,68,">three","PD","LR",NA,5,3,3
"SCarbDist",3,10,"SCD3.10.8",1950,5.25749537202778,NA,1,2,2,"0",NA,2018,68,">three","PD","SR",NA,5,3,3
"SCarbDist",3,10,"SCD3.10.9",1950,2.484906649788,NA,0,NA,NA,"0",NA,2018,68,">three","PD",NA,NA,5,3,3
"SCarbDist",3,10,"SCD3.10.10",1950,3.17805383034795,NA,0,NA,NA,"0",NA,2018,68,">three","PD",NA,NA,5,3,3
"SCarbDist",4,1,"SCD4.1.6",1950,5.75257263882563,5.79909265446053,0,NA,NA,"1",NA,2018,68,">three","PD",NA,"LR",3,0,1
"SCarbDist",4,1,"SCD4.1.8",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,3,0,1
"SCarbDist",4,1,"SCD4.1.9",1950,2.30258509299405,NA,0,NA,NA,"0",2.30258509299405,2018,68,">three","PD","SD",NA,3,0,1
"SCarbDist",4,2,"SCD4.2.3",1950,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2018,68,">three","PD","SD",NA,1,0,0
"SCarbDist",4,3,"SCD4.3.1",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2018,68,">three","PD","SD",NA,1,0,0
"SCarbDist",4,4,"SCD4.4.1",1950,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2018,68,">three","PD","SD",NA,6,0,0
"SCarbDist",4,4,"SCD4.4.2",1950,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2018,68,">three","PD","SD",NA,6,0,0
"SCarbDist",4,4,"SCD4.4.3",1950,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2018,68,">three","PD","SD",NA,6,0,0
"SCarbDist",4,4,"SCD4.4.4",1950,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2018,68,">three","PD","SD",NA,6,0,0
"SCarbDist",4,4,"SCD4.4.5",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,6,0,0
"SCarbDist",4,4,"SCD4.4.6",1950,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2018,68,">three","PD","SD",NA,6,0,0
"SCarbDist",4,5,"SCD4.5.1",1950,7.4500795698075,7.36327958696304,1,6,5,"1",NA,2018,68,">three","PD","LR","LR",1,1,1
"SCarbDist",4,6,"SCD4.6.1",1950,5.88610403145016,4.49980967033027,1,2,4,"1",NA,2018,68,">three","PD","LR","SR",6,4,4
"SCarbDist",4,6,"SCD4.6.6",1950,6.02586597382531,NA,1,1,6,"0",NA,2018,68,">three","PD","LR",NA,6,4,4
"SCarbDist",4,6,"SCD4.6.7",1950,6.47850964220857,5.04985600724954,1,2,4,"1",NA,2018,68,">three","PD","LR","SR",6,4,4
"SCarbDist",4,6,"SCD4.6.8",1950,7.24850407237061,6.43615036836943,1,6,4,"1",NA,2018,68,">three","PD","LR","LR",6,4,4
"SCarbDist",4,6,"SCD4.6.9",1950,2.89037175789616,3.04452243772342,0,NA,NA,"1",2.89037175789616,2018,68,">three","PD","SD","J",6,4,4
"SCarbDist",4,6,"SCD4.6.10",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2018,68,">three","PD","SD",NA,6,4,4
"SCarbDist",4,7,"SCD4.7.2",1950,6.96790920180188,7.13886699994552,1,5,4,"1",NA,2018,68,">three","PD","LR","LR",10,7,7
"SCarbDist",4,7,"SCD4.7.5",1950,6.22257626807137,6.13988455222626,1,3,4,"1",NA,2018,68,">three","PD","LR","LR",10,7,7
"SCarbDist",4,7,"SCD4.7.7",1950,6.35610766069589,6.26720054854136,1,2,3,"1",NA,2018,68,">three","PD","LR","LR",10,7,7
"SCarbDist",4,7,"SCD4.7.11",1950,6.76157276880406,NA,1,2,2,"0",NA,2018,68,">three","PD","LR",NA,10,7,7
"SCarbDist",4,7,"SCD4.7.12",1950,6.26909628370626,NA,1,4,2,"0",NA,2018,68,">three","PD","LR",NA,10,7,7
"SCarbDist",4,7,"SCD4.7.14",1950,5.66642668811243,5.33753807970132,1,1,3,"1",NA,2018,68,">three","PD","LR","SR",10,7,7
"SCarbDist",4,7,"SCD4.7.15",1950,3.29583686600433,4.00733318523247,0,NA,NA,"1",NA,2018,68,">three","PD","J","SR",10,7,7
"SCarbDist",4,7,"SCD4.7.17",1950,5.13579843705026,3.87120101090789,0,NA,NA,"1",NA,2018,68,">three","PD","SR","SR",10,7,7
"SCarbDist",4,7,"SCD4.7.19",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2018,68,">three","PD","SD",NA,10,7,7
"SCarbDist",4,7,"SCD4.7.20",1950,3.04452243772342,2.30258509299405,0,NA,NA,"1",3.04452243772342,2018,68,">three","PD","SD","J",10,7,7
"SCarbDist",4,8,"SCD4.8.3",1950,6.80239476332431,6.76503897678054,1,4,4,"1",NA,2018,68,">three","PD","LR","LR",6,3,3
"SCarbDist",4,8,"SCD4.8.4",1950,6.98471632011827,7.10496544826984,1,4,6,"1",NA,2018,68,">three","PD","LR","LR",6,3,3
"SCarbDist",4,8,"SCD4.8.5",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,6,3,3
"SCarbDist",4,8,"SCD4.8.6",1950,4.18965474202643,5.8171111599632,0,NA,NA,"1",NA,2018,68,">three","PD",NA,NA,6,3,3
"SCarbDist",4,8,"SCD4.8.7",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2018,68,">three","PD","SD",NA,6,3,3
"SCarbDist",4,8,"SCD4.8.8",1950,6.66185474054531,6.50279004591562,1,2,5,"1",NA,2018,68,">three","PD","LR","LR",6,3,3
"SCarbDist",4,9,"SCD4.9.1",1950,5.87773578177964,6.68461172766793,1,1,5,"1",NA,2018,68,">three","PD","LR","LR",3,2,2
"SCarbDist",4,9,"SCD4.9.2",1950,6.93342302573071,6.89972310728487,1,4,4,"1",NA,2018,68,">three","PD","LR","LR",3,2,2
"SCarbDist",4,9,"SCD4.9.4",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2018,68,">three","PD","SD",NA,3,2,2
"Retin",1,3,"RO1.3.3",1996,5.10594547390058,5.33753807970132,1,1,3,"1",NA,2019,23,">three","HG","SR","SR",2,1,1
"Retin",1,3,"RO1.3.4",1996,4.34380542185368,NA,0,NA,NA,"0",4.34380542185368,2019,23,">three","HG","SD",NA,2,1,1
"Retin",1,4,"RO1.4.7",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2019,23,">three","HG","SD",NA,2,0,0
"Retin",1,4,"RO1.4.8",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2019,23,">three","HG","SD",NA,2,0,0
"Retin",1,5,"RO1.5.3",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2019,23,">three","HG","SD",NA,1,0,0
"Retin",1,6,"RO1.6.56",1996,4.68213122712422,NA,0,NA,NA,"0",NA,2019,23,">three","HG",NA,NA,5,0,1
"Retin",1,6,"RO1.6.57",1996,3.80666248977032,NA,0,NA,NA,"0",3.80666248977032,2019,23,">three","HG","SD",NA,5,0,1
"Retin",1,6,"RO1.6.58",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2019,23,">three","HG","SD",NA,5,0,1
"Retin",1,6,"RO1.6.59",1996,4.0943445622221,NA,0,NA,NA,"0",4.0943445622221,2019,23,">three","HG","SD",NA,5,0,1
"Retin",1,6,"RO1.6.60",1996,4.24849524204936,NA,0,NA,NA,"0",4.24849524204936,2019,23,">three","HG","SD",NA,5,0,1
"Retin",1,7,"RO1.7.65",1996,4.14313472639153,NA,0,NA,NA,"0",4.14313472639153,2019,23,">three","HG","SD",NA,1,0,0
"Retin",6,8,"RO1.8.21",1996,5.23110861685459,NA,0,NA,NA,"0",NA,2019,23,">three","HG","J",NA,1,0,1
"Retin",7,8,"RO1.8.22",1996,5.39816270151775,NA,1,1,9,"0",NA,2019,23,">three","HG","SR",NA,1,1,1
"Retin",1,8,"RO1.8.23",1996,5.13579843705026,5.19295685089021,0,NA,NA,"1",NA,2019,23,">three","HG",NA,"SR",7,0,2
"Retin",1,8,"RO1.8.24",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2019,23,">three","HG","SD",NA,7,0,2
"Retin",1,8,"RO1.8.25",1996,4.34380542185368,NA,0,NA,NA,"0",4.34380542185368,2019,23,">three","HG","SD",NA,7,0,2
"Retin",1,8,"RO1.8.26",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2019,23,">three","HG","SD",NA,7,0,2
"Retin",1,8,"RO1.8.27",1996,5.01063529409626,NA,0,NA,NA,"0",NA,2019,23,">three","HG",NA,NA,7,0,2
"Retin",1,8,"RO1.8.28",1996,4.27666611901606,NA,0,NA,NA,"0",4.27666611901606,2019,23,">three","HG","SD",NA,7,0,2
"Retin",1,8,"RO1.8.29",1996,4.00733318523247,NA,0,NA,NA,"0",4.00733318523247,2019,23,">three","HG","SD",NA,7,0,2
"Retin",1,9,"RO1.9.49",1996,6.14203740558736,NA,1,3,6,"0",NA,2019,23,">three","HG","LR",NA,3,1,2
"Retin",1,9,"RO1.9.56",1996,4.56434819146784,NA,0,NA,NA,"0",4.56434819146784,2019,23,">three","HG","J",NA,3,1,2
"Retin",1,9,"RO1.9.57",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2019,23,">three","HG","SD",NA,3,1,2
"Retin",1,10,"RO1.10.19",1996,5.74300318780948,NA,0,NA,NA,"0",NA,2019,23,">three","HG","LR",NA,13,1,5
"Retin",2,10,"RO1.10.25",1996,5.50938833662798,NA,0,NA,NA,"0",NA,2019,23,">three","HG","J",NA,1,0,1
"Retin",3,10,"RO1.10.26",1996,5.31811999384422,NA,0,NA,NA,"0",NA,2019,23,">three","HG","J",NA,1,0,1
"Retin",5,10,"RO1.10.28",1996,5.56068163101553,NA,0,NA,NA,"0",NA,2019,23,">three","HG","J",NA,1,0,1
"Retin",6,10,"RO1.10.29",1996,5.10594547390058,NA,1,1,6,"0",NA,2019,23,">three","HG","SR",NA,1,1,1
"Retin",13,10,"RO1.10.36",1996,5.42934562895444,NA,0,NA,NA,"0",NA,2019,23,">three","HG","SR",NA,1,1,1
"Retin",15,10,"RO1.10.38",1996,4.43081679884331,NA,1,1,1,"0",NA,2019,23,">three","HG","SR",NA,1,1,0
"Retin",16,10,"RO1.10.39",1996,4.76217393479776,NA,1,1,3,"0",NA,2019,23,">three","HG","SR",NA,1,1,1
"Retin",18,10,"RO1.10.41",1996,4.43081679884331,NA,0,NA,NA,"0",NA,2019,23,">three","HG","J",NA,1,0,0
"Retin",20,10,"RO1.10.43",1996,5.17048399503815,NA,0,NA,NA,NA,NA,2019,23,">three","HG","J",NA,1,0,1
"Retin",21,10,"RO1.10.44",1996,5.33753807970132,4.34380542185368,0,NA,NA,"1",NA,2019,23,">three","HG","J","SR",1,0,1
"Retin",25,10,"RO1.10.48",1996,4.43081679884331,NA,0,NA,NA,"0",NA,2019,23,">three","HG","J",NA,1,0,0
"Retin",26,10,"RO1.10.49",1996,5.25749537202778,NA,1,1,6,"0",NA,2019,23,">three","HG","SR",NA,1,1,1
"Retin",1,10,"RO1.10.51",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2019,23,">three","HG","SD",NA,13,1,5
"Retin",1,10,"RO1.10.52",1996,4.76217393479776,NA,0,NA,NA,"0",4.76217393479776,2019,23,">three","HG","J",NA,13,1,5
"Retin",1,10,"RO1.10.53",1996,4.65396035015752,NA,0,NA,NA,"0",NA,2019,23,">three","HG",NA,NA,13,1,5
